# num_ytids=2041789, num_segs=2041789, num_unique_labels=527, num_positive_labels=4020212
# YTID, start_seconds, end_seconds, positive_labels
8pJxlyoebng,30.0,40.0,"/m/09x0r,/t/dd00128"
CteLr-pjnsI,30.0,40.0,"/m/09x0r,/t/dd00128"
P2PrXYEFDME,30.0,40.0,"/m/06h7j,/m/09x0r,/t/dd00128"
Gx_AmL9JuAE,30.0,40.0,"/m/04rlf,/m/06mb1,/m/09x0r,/m/0cj0r,/t/dd00128"
Lbcn2TF_Fr8,250.0,260.0,"/m/07r04,/m/07yv9,/m/09x0r,/t/dd00128"
JmG_js_57CM,0.0,10.0,"/m/04rlf,/t/dd00128"
0NROeGuwxAM,70.0,80.0,"/m/012f08,/m/07q2z82,/m/07yv9,/m/0k4j,/t/dd00128,/t/dd00134"
67nW1Oe3R98,12.0,22.0,"/m/09x0r,/t/dd00128"
1oq2kko_Q9s,240.0,250.0,"/m/02rhddq,/m/07yv9,/m/09x0r,/m/0k4j,/m/0ltv,/t/dd00128"
0YKr6-_YGZc,190.0,200.0,"/m/01bjv,/m/07yv9,/m/09x0r,/t/dd00128"
KBeweyUR2KQ,10.0,20.0,"/m/07yv9,/m/0k4j,/t/dd00128"
DjMlgsL2Ai0,20.0,30.0,"/m/07yv9,/m/09x0r,/m/0k4j,/t/dd00128"
8EeTF84hhvk,30.0,40.0,"/m/07jdr,/m/07yv9,/m/0912c9,/t/dd00128"
2QZiUbPbkks,0.0,10.0,"/m/07yv9,/m/09x0r,/t/dd00128"
A-6CqHawt-M,10.0,20.0,"/m/012f08,/m/07yv9,/m/0k4j,/t/dd00128"
14yShus555I,80.0,90.0,"/m/07yv9,/m/09x0r,/m/0k5j,/t/dd00128"
AiY3xzBeoHI,510.0,520.0,"/m/07r04,/m/07yv9,/m/09x0r,/t/dd00128"
JEi0PfsCpbM,30.0,40.0,"/m/028v0c,/t/dd00128"
Eg0Ikzdsc90,30.0,40.0,/t/dd00128
1Wx0kCVJoRs,30.0,40.0,"/m/09x0r,/t/dd00128"
2AON2B-b3-I,30.0,40.0,"/m/07jdr,/m/07yv9,/m/0912c9,/m/09x0r,/t/dd00128"
3ayFvmoJKJs,10.0,20.0,"/m/04rlf,/m/09x0r,/t/dd00128"
J4IqYJ_IT3c,70.0,80.0,"/m/014yck,/m/07yv9,/m/0cmf2,/m/0k5j,/t/dd00128"
OtMF1JkD61g,0.0,10.0,"/m/09x0r,/t/dd00128"
FriHbezNaLU,0.0,10.0,"/m/09x0r,/m/0h0rv,/m/0jbk,/t/dd00128"
3k3Ug_aDuFc,70.0,80.0,"/m/07yv9,/m/0k4j,/t/dd00128"
B1VSiZKR6y4,30.0,40.0,/t/dd00128
DtevUtdZc1Y,11.0,21.0,"/m/06h7j,/m/09x0r,/t/dd00128"
4gaVOFEietM,30.0,40.0,"/m/04rlf,/m/09x0r,/t/dd00128"
8nWzTS_1rz0,30.0,40.0,"/m/07yv9,/m/0912c9,/t/dd00128"
DGg7uX5Z56g,30.0,40.0,"/m/03qtwd,/m/04rlf,/m/09x0r,/t/dd00128"
CnpXXKfKbjU,10.0,20.0,"/m/04rlf,/t/dd00128"
7f353mTyXm4,30.0,40.0,"/m/04rlf,/m/09x0r,/t/dd00128"
AFJNa90k3iA,290.0,300.0,"/m/09x0r,/t/dd00128"
1IzJpvD4EII,30.0,40.0,"/m/09x0r,/t/dd00128"
5dbdOq-uris,0.0,10.0,"/m/028v0c,/m/09x0r,/t/dd00128"
HvSEsvSYE8w,110.0,120.0,"/m/07yv9,/m/0k4j,/m/0ltv,/t/dd00128"
I-br25dWkzU,240.0,250.0,"/m/07qv_d5,/m/07yv9,/m/09x0r,/m/0k4j,/t/dd00128"
NnUhwUl4ESc,10.0,20.0,"/m/07yv9,/m/09x0r,/m/0k4j,/t/dd00128"
MKOqRaPQkpU,50.0,60.0,"/m/06_fw,/m/09x0r,/t/dd00128"
HdO4gwUE7Ts,30.0,40.0,"/m/05zppz,/m/09x0r,/t/dd00128"
CWYMuzMPv4Q,0.0,7.0,"/m/0912c9,/m/09x0r,/t/dd00128"
00sGjOPfV98,30.0,40.0,"/m/09x0r,/t/dd00128"
Lx9UFYGcAJA,30.0,40.0,"/m/05zppz,/m/06h7j,/m/09x0r,/t/dd00128"
Jkot-0FbCOo,30.0,40.0,"/m/015p6,/m/09x0r,/m/0h0rv,/t/dd00128"
Nkd0-hzST0I,30.0,40.0,"/m/09x0r,/m/0jbk,/t/dd00128"
EImG6hR2JvQ,110.0,120.0,/t/dd00128
Jsj28lc-8w0,10.0,20.0,"/m/07yv9,/m/09x0r,/m/0cmf2,/m/0k5j,/t/dd00128"
2-U6OumYUEE,15.0,25.0,"/m/07yv9,/t/dd00128"
Msxm1Zn9qlY,30.0,40.0,"/m/09x0r,/t/dd00128"
GVJa7MXYuHE,30.0,40.0,"/m/015p6,/t/dd00128"
AjDauxASP5U,160.0,170.0,"/m/01g50p,/m/06d_3,/m/07jdr,/m/07yv9,/t/dd00128"
G2EOUW5ckpI,110.0,120.0,"/m/09x0r,/t/dd00128"
8jplupIma68,60.0,70.0,"/m/015lz1,/m/04rlf,/t/dd00126,/t/dd00128"
7c7HdzFf86s,30.0,40.0,"/m/015p6,/m/0h0rv,/t/dd00128"
5fyzKTSL20w,110.0,120.0,"/m/083vt,/m/09x0r,/t/dd00128"
EsrRhB2Jcic,20.0,30.0,"/m/07rkbfh,/m/09x0r,/t/dd00128"
2p4cC75k6uA,0.0,10.0,"/m/07yv9,/m/0k4j,/m/0ltv,/t/dd00128"
8NZE_XQXbew,40.0,50.0,"/m/0jb2l,/t/dd00128"
HlE1GMHde7A,510.0,520.0,"/m/04rlf,/m/07yv9,/m/09x0r,/m/0k4j,/t/dd00128"
DW2FiIAShEU,20.0,30.0,"/m/09x0r,/t/dd00128"
LX5Zs-58Hic,4.0,14.0,"/m/09x0r,/t/dd00128"
4Ini5P9OmYo,0.0,6.0,"/m/07yv9,/m/0912c9,/m/09x0r,/t/dd00128"
4cSYe3M8RZA,180.0,190.0,"/m/015lz1,/m/04rlf,/t/dd00128"
LTGot752piE,20.0,30.0,"/m/04rlf,/t/dd00128"
3hVdCp89flk,70.0,80.0,"/m/09x0r,/t/dd00128"
E_n31xuCnP4,10.0,20.0,"/m/07yv9,/m/09x0r,/m/0k4j,/m/0ltv,/t/dd00128"
--_VuZzBX74,190.0,200.0,"/m/02lkt,/m/04rlf,/t/dd00128"
3XYD9ttL_n8,360.0,370.0,"/m/07yv9,/m/09x0r,/m/0k4j,/t/dd00128,/t/dd00129"
13AMHn4yETQ,150.0,160.0,"/m/07r04,/m/07yv9,/t/dd00128"
2qi67VQ8xxo,130.0,140.0,"/m/07yv9,/m/09x0r,/t/dd00128"
Ghc0qWq8eHg,0.0,8.0,"/m/07yv9,/m/0912c9,/m/09x0r,/t/dd00128"
4Ns0c3ew_MY,0.0,10.0,"/m/09x0r,/t/dd00125,/t/dd00128"
LkltVPHK92E,510.0,520.0,"/m/04rlf,/t/dd00128"
CQ8Nnh-m6bE,80.0,90.0,"/m/09x0r,/t/dd00128"
6jYbXH47BBg,13.0,23.0,"/m/09x0r,/t/dd00128"
3mGNn8JZG1s,80.0,90.0,"/m/04_sv,/m/07yv9,/t/dd00128"
IGPYTFL2vd4,20.0,30.0,"/m/04_sv,/m/07yv9,/m/09x0r,/t/dd00128"
IwcKqdOQtKE,20.0,30.0,"/m/04rlf,/m/09x0r,/t/dd00128"
JtRBTacf2OM,570.0,580.0,"/m/01bjv,/m/07yv9,/t/dd00128"
84YDz8X7MQ8,0.0,10.0,"/m/04rlf,/m/07yv9,/m/09x0r,/m/0k4j,/m/0ltv,/t/dd00128"
Oq0dKylro-Q,20.0,30.0,"/m/07yv9,/m/0k4j,/t/dd00128"
CrBUqOuHrac,120.0,130.0,"/m/012f08,/m/07yv9,/m/0k4j,/m/0ltv,/t/dd00128"
IwFSmaws5jc,0.0,10.0,"/m/07yv9,/m/09x0r,/m/0cmf2,/m/0k5j,/t/dd00128"
KRuMfpmf8mg,30.0,40.0,"/m/04rlf,/m/09x0r,/t/dd00128"
EAl8jLnHO9Y,14.0,24.0,"/m/03qtwd,/m/09x0r,/t/dd00128"
JS9dfT9xLjQ,110.0,120.0,"/m/04rlf,/m/0k4j,/t/dd00128"
-TDCV0d0F2s,30.0,40.0,"/m/07jdr,/m/07yv9,/t/dd00128"
0Hp28qPzIAA,30.0,40.0,"/m/09x0r,/t/dd00128"
DS9cLS7xoj0,7.0,17.0,"/m/06h7j,/m/09x0r,/t/dd00128"
3JnNASxnKgo,60.0,70.0,"/m/07q2z82,/m/07yv9,/m/0k4j,/m/0ltv,/t/dd00128"
50JX8OaZv0s,30.0,40.0,"/m/04rlf,/m/09x0r,/t/dd00128"
JsXUSL8kzdk,30.0,40.0,"/m/06h7j,/m/09x0r,/t/dd00128"
DKcbjs9Zmc8,30.0,40.0,"/m/07yv9,/m/0k4j,/t/dd00128"
M0xUOuCgBOg,24.0,34.0,/t/dd00128
C_NDmZrLR4o,10.0,20.0,"/m/09x0r,/t/dd00128"
8rfKjqc15_Y,30.0,40.0,"/m/06h7j,/m/09x0r,/t/dd00128"
JOgrO1iit_8,200.0,210.0,"/m/09x0r,/t/dd00128"
E_IPD_kJyFM,0.0,10.0,"/m/028v0c,/m/04rlf,/m/07yv9,/m/09x0r,/m/0k4j,/t/dd00128"
Hx6BT4gCe8M,0.0,8.0,"/m/0912c9,/m/09x0r,/t/dd00128"
3302VXZ-UPI,6.0,16.0,"/m/09x0r,/t/dd00128"
OZDSiXIV3_U,290.0,300.0,"/m/09x0r,/t/dd00128"
4jJjwPPZxy4,6.0,16.0,"/m/09x0r,/t/dd00128"
LCoO_5kaS_Q,420.0,430.0,"/m/07yv9,/m/09x0r,/t/dd00128"
96iZugQ8SB0,120.0,130.0,"/m/09x0r,/t/dd00128"
8hunoV82J9o,130.0,140.0,"/m/07yv9,/m/09x0r,/m/0k4j,/t/dd00128"
NuxMN989lvw,530.0,540.0,"/m/09x0r,/t/dd00128"
Nb3BaHtigM0,4.0,14.0,"/m/06h7j,/t/dd00128"
GxUJXRBxyng,30.0,40.0,"/m/015p6,/m/09x0r,/m/0h0rv,/t/dd00128"
7hQsg3s8Lx8,30.0,40.0,"/m/04rlf,/m/09x0r,/t/dd00128"
3HjNfJRIflk,230.0,240.0,"/m/04rlf,/m/09x0r,/t/dd00128"
IYkad3eGl1E,5.0,15.0,"/m/0912c9,/t/dd00128"
A_ybBnNTI9Q,30.0,40.0,"/m/09x0r,/t/dd00128"
3nKZQ1ybloI,0.0,10.0,"/m/04rlf,/m/09x0r,/t/dd00128"
GuuaaFEblUU,30.0,40.0,"/m/09x0r,/t/dd00128"
DjAw6_R3S4I,420.0,430.0,"/m/09x0r,/t/dd00128"
6gcv1n8k4hw,230.0,240.0,"/m/05zppz,/m/09x0r,/t/dd00128"
29jZqBJOIZs,10.0,20.0,"/m/02mk9,/m/07yv9,/m/09x0r,/m/0k4j,/m/0ltv,/t/dd00128"
2kFajIJVEyM,30.0,40.0,"/m/09x0r,/t/dd00128"
70OSJLzISL0,210.0,220.0,"/m/04rlf,/m/07yv9,/m/09x0r,/m/0k4j,/t/dd00128"
FcnUKUACVyA,50.0,60.0,"/m/04rlf,/t/dd00128"
5RkwzYyFaeE,200.0,210.0,"/m/09x0r,/t/dd00128"
2tiBp5EdXrY,160.0,170.0,"/m/04rlf,/m/0k4j,/t/dd00128"
EfCCd2xPKuI,10.0,20.0,"/m/04rlf,/m/09x0r,/t/dd00128"
FSAUFg-4nD8,7.0,17.0,"/m/09x0r,/t/dd00128"
A21eA2M6cuM,0.0,10.0,"/g/122z_qxw,/m/06mb1,/m/07yv9,/m/0g6b5,/t/dd00128"
2Ouf-b0b9WU,20.0,30.0,"/m/07qv_d5,/t/dd00128"
6iKErkAq5IY,20.0,30.0,"/m/07yv9,/m/0k4j,/t/dd00128"
BjaWFeMj6TE,24.0,34.0,"/m/09x0r,/t/dd00128"
-vWsmygASeE,20.0,30.0,"/m/07yv9,/m/09x0r,/t/dd00128"
DNaX4wC23t4,19.0,29.0,"/m/07yv9,/m/0912c9,/t/dd00128"
DsSqlZ2su8U,30.0,40.0,"/m/06h7j,/m/09x0r,/t/dd00128"
3rlLHu-Xy_8,10.0,20.0,"/m/04rlf,/m/07yv9,/m/0k4j,/t/dd00128"
8ymRuvD7kx0,30.0,40.0,"/m/04rlf,/t/dd00128"
04G2_QTzE8Q,30.0,40.0,"/m/01g50p,/m/07jdr,/m/07yv9,/t/dd00128"
1z1PB6yvs8w,70.0,80.0,"/m/07r04,/m/07yv9,/t/dd00128"
DQu3NAmrD4g,270.0,280.0,"/m/05kq4,/m/09x0r,/t/dd00128"
2hEy39Y7soc,30.0,40.0,"/m/05zppz,/m/06h7j,/m/09x0r,/t/dd00128"
CHgVex-R1C8,30.0,40.0,"/m/09x0r,/t/dd00128"
F44fcbVt2Zw,30.0,40.0,"/m/04rlf,/m/06h7j,/m/09x0r,/t/dd00128"
6F6Gf5npHbg,30.0,40.0,"/m/09x0r,/t/dd00128"
H8uxXRkH3hw,30.0,40.0,"/m/09x0r,/t/dd00128"
0AXl0kZvqr8,30.0,40.0,"/m/09x0r,/t/dd00128"
HHyhq6pViU8,60.0,70.0,"/m/012ndj,/m/03j1ly,/m/07r04,/m/07yv9,/t/dd00128"
7roZsfxmplI,270.0,280.0,/t/dd00128
1FinH2uNAm8,420.0,430.0,"/m/09x0r,/t/dd00128"
F2erGlBbsWU,30.0,40.0,"/m/09x0r,/t/dd00128"
-ExRDyjl6cA,300.0,310.0,"/m/09x0r,/t/dd00128"
HM6hVtR4W1s,30.0,40.0,"/m/04rlf,/m/09x0r,/t/dd00128"
JWkf44osWJg,30.0,40.0,"/m/0_1c,/t/dd00128"
3xUA4zZmWlc,10.0,20.0,/t/dd00128
IS5ipLlAf20,300.0,310.0,"/m/01hgjl,/m/04rlf,/t/dd00128"
APNCy1HL9SI,30.0,40.0,"/m/03qtwd,/m/09x0r,/t/dd00128"
B6hQ9_x5uN8,210.0,220.0,"/m/04rlf,/m/09x0r,/t/dd00128"
8FOQVedqyQw,30.0,40.0,"/m/04rlf,/m/09x0r,/t/dd00128"
HSKnmF_92p8,0.0,10.0,"/m/07yv9,/m/0k4j,/t/dd00128"
0_eJQ3UbQ1U,0.0,10.0,"/m/0284vy3,/m/04zmvq,/m/07yv9,/t/dd00128"
3eKwjle80Ac,0.0,10.0,"/m/012f08,/m/0k4j,/t/dd00128"
HGcrcJpykHM,50.0,60.0,"/m/07qfr4h,/m/07yv9,/m/09x0r,/m/0k4j,/m/0ltv,/t/dd00128"
J7IeKhEOmio,130.0,140.0,"/m/04rlf,/m/09x0r,/t/dd00128"
8lCzYmTGTlw,90.0,100.0,"/m/04rlf,/m/06h7j,/m/09x0r,/t/dd00128"
EpwYmtCUAuo,30.0,40.0,"/m/09x0r,/t/dd00128"
09LhR_1DPWo,40.0,50.0,"/m/04rlf,/t/dd00128"
4EsfWfblZwI,400.0,410.0,"/m/09x0r,/m/0ytgt,/t/dd00128"
4NFt04K58sg,30.0,40.0,/t/dd00128
LCg0IkdZm1g,30.0,40.0,"/m/09x0r,/t/dd00128"
CrdfADNUjbI,320.0,330.0,"/m/09x0r,/t/dd00128"
MyQ-i2Kg-J8,30.0,40.0,"/m/01yrx,/m/0jbk,/t/dd00128"
5vRz2KOB1Zo,30.0,40.0,"/m/06h7j,/m/09x0r,/t/dd00128"
LJaEJ_sXWbc,90.0,100.0,"/m/09x0r,/t/dd00125,/t/dd00128"
GiZ3Z-ACewI,30.0,40.0,"/m/04rlf,/m/07szfh9,/t/dd00128"
4bUYL_Lid6g,30.0,40.0,"/m/09x0r,/t/dd00128"
D8vTPgj4WOU,30.0,40.0,"/m/09x0r,/t/dd00128"
9j4ML2AhQtc,160.0,170.0,"/m/05x_td,/m/07qv_d5,/m/07yv9,/t/dd00128"
B4pJpvNikiE,50.0,60.0,"/m/09x0r,/t/dd00128"
FpDQOKjciVo,30.0,40.0,"/m/07yv9,/m/0k4j,/t/dd00128"
Inv-FhxwWi4,30.0,40.0,"/m/09x0r,/t/dd00128"
FUFVxpbbRfg,150.0,160.0,"/m/04rlf,/m/09x0r,/t/dd00128"
JFg5EDP3HtY,30.0,40.0,"/m/09x0r,/m/0h0rv,/m/0jbk,/t/dd00128"
DbwQ8oq7jwg,300.0,310.0,"/m/04rlf,/t/dd00128"
Jcv54ZzljxI,110.0,120.0,"/m/04rlf,/m/07k1x,/m/07pb8fc,/t/dd00128"
NhaVdfSTe08,70.0,80.0,/t/dd00128
6EYq2PoNEpM,30.0,40.0,"/m/09x0r,/t/dd00128"
P6e9IukgaCQ,22.0,32.0,"/m/03qtwd,/m/09x0r,/t/dd00128"
ELhKbL1L3Bw,170.0,180.0,"/m/04_sv,/m/07qv_d5,/m/07yv9,/t/dd00128"
-joXYKbBrf0,10.0,20.0,"/m/09x0r,/t/dd00128"
B5TT37mLAws,260.0,270.0,"/m/07yv9,/t/dd00128"
-cHPbRAoSkU,11.0,21.0,"/m/0912c9,/t/dd00128"
KbVXqCA7SVI,20.0,30.0,"/m/04rlf,/m/09x0r,/t/dd00128"
-oqnOjVfOcY,70.0,80.0,"/m/09x0r,/t/dd00128"
3jvq3fqFNck,17.0,27.0,"/m/09x0r,/t/dd00128"
BNiU6AKQTCs,140.0,150.0,"/m/04_sv,/m/07yv9,/m/09x0r,/t/dd00128"
0vyd4aeB-_E,80.0,90.0,"/m/07r04,/m/07yv9,/t/dd00128"
G4NH2asWs6g,30.0,40.0,"/m/04rlf,/m/09x0r,/t/dd00128"
Kuu_ycpeP34,30.0,40.0,"/m/09x0r,/t/dd00128"
0kp-csa4rXI,8.0,18.0,"/m/04rlf,/m/09x0r,/t/dd00128"
6o4T-Xh6iFM,30.0,40.0,"/m/04rlf,/m/06_fw,/m/09x0r,/t/dd00128"
4YXwmsHnfNE,40.0,50.0,"/m/04_sv,/m/07yv9,/t/dd00128"
5k_NWfFSmpQ,30.0,40.0,"/m/09x0r,/t/dd00128"
5CJPXCoVRNU,20.0,30.0,"/m/07yv9,/m/09x0r,/m/0k4j,/t/dd00128"
9W1E3U6kEg0,220.0,230.0,"/m/01jwx6,/m/07yv9,/t/dd00128"
Ey3hrY9Uw00,100.0,110.0,"/m/07yv9,/m/09x0r,/m/0cmf2,/m/0k5j,/t/dd00128"
J_X8kXZkO44,20.0,30.0,"/m/09ct_,/t/dd00128"
EpUetYnXv-U,10.0,20.0,"/m/04_sv,/m/07yv9,/t/dd00128"
K42OK52E-nQ,320.0,330.0,"/m/07yv9,/m/09x0r,/m/0k4j,/m/0ltv,/t/dd00128"
1PpF6-IeC6A,320.0,330.0,"/m/09x0r,/t/dd00128"
GUIxFQvrrE8,27.0,37.0,"/m/07jdr,/m/07yv9,/t/dd00128"
8WbUPEYjo1o,120.0,130.0,"/m/012f08,/m/07yv9,/m/0k4j,/t/dd00128,/t/dd00134"
HytIAu5Z28E,440.0,450.0,"/m/04_sv,/m/07yv9,/m/09x0r,/t/dd00128"
93dOX-EQsq4,30.0,40.0,"/m/04rlf,/m/09x0r,/t/dd00128"
HAmF4DiN9Oc,30.0,40.0,/t/dd00128
JEenDPznTGc,90.0,100.0,"/m/04rlf,/m/09x0r,/t/dd00128"
1uQZnaks33g,60.0,70.0,"/m/07yv9,/m/0k4j,/t/dd00128"
IWdYmFUDPJE,10.0,20.0,"/m/04rlf,/m/09x0r,/t/dd00128"
Jzq5IGeFDM0,30.0,40.0,"/m/09x0r,/t/dd00128"
Kcm0nwGzUpA,10.0,20.0,"/m/07q2z82,/m/07yv9,/m/09x0r,/m/0k4j,/t/dd00128"
E-gukbY6X9o,30.0,40.0,"/m/09x0r,/t/dd00128"
JY2yEGb150U,9.0,19.0,"/m/09x0r,/t/dd00128"
MeDdwpdh1BY,150.0,160.0,"/m/09x0r,/t/dd00125,/t/dd00128"
APiYjgYDvYE,30.0,40.0,"/m/015p6,/m/09x0r,/m/0h0rv,/t/dd00128"
Mrj766qNOHU,320.0,330.0,"/m/04rlf,/m/09x0r,/t/dd00128"
5F9SpPwV3lE,80.0,90.0,"/m/07yv9,/m/0k4j,/t/dd00128"
BRfo4lf2WsQ,200.0,210.0,"/m/09x0r,/t/dd00128"
FCY82baKzhA,0.0,10.0,"/m/07rkbfh,/m/09x0r,/t/dd00128"
-j0H5sP-prk,60.0,70.0,"/m/07yv9,/m/0k4j,/t/dd00128"
C2rSOeDmxm0,10.0,20.0,"/m/09x0r,/t/dd00128"
GTsZpnX9vZY,200.0,210.0,"/m/015lz1,/m/04rlf,/m/09x0r,/t/dd00128"
9vF9JLbQDWc,0.0,10.0,"/m/01bjv,/m/07yv9,/t/dd00128"
JDaLVe6Kn6c,50.0,60.0,"/m/09x0r,/t/dd00125,/t/dd00128"
BkIWbIzpCbo,20.0,30.0,"/m/09x0r,/t/dd00128"
8b-85SESx2Q,210.0,220.0,"/m/04rlf,/m/07yv9,/t/dd00128"
8tLVVx8--BU,1.0,11.0,"/m/09x0r,/m/0c1dj,/t/dd00128"
3QHbBmp_DPs,30.0,40.0,"/m/09x0r,/t/dd00128"
Es7zvBfxRII,30.0,40.0,"/m/09x0r,/t/dd00128"
NSjjujJieGw,330.0,340.0,"/m/04rlf,/m/09x0r,/t/dd00128"
Imf02fro-ts,180.0,190.0,"/m/09x0r,/m/0ytgt,/t/dd00128"
0tkqvrAYILc,30.0,40.0,"/m/09x0r,/t/dd00128"
FkgX2xLfaos,190.0,200.0,"/m/04rlf,/m/07p_0gm,/m/09x0r,/t/dd00125,/t/dd00128"
FmaxXExj5h0,30.0,40.0,/t/dd00128
HLywOzFXois,230.0,240.0,"/m/07yv9,/t/dd00128"
1jrbjv3pPz8,390.0,400.0,"/m/07yv9,/m/09x0r,/m/0k4j,/t/dd00128"
8yORLaHSMMA,430.0,440.0,"/m/07yv9,/t/dd00128"
G7lDk0KUFcQ,30.0,40.0,"/m/04rlf,/m/05pd6,/t/dd00128"
HAAU2LW1JKE,30.0,40.0,"/m/0342h,/m/04rlf,/m/07xzm,/t/dd00128"
AbBB8lOjRg4,60.0,70.0,/t/dd00128
90jBPxEShR8,90.0,100.0,"/m/09x0r,/m/0k4j,/t/dd00128"
H_SQ9Rw1LRM,40.0,50.0,"/m/09x0r,/t/dd00128"
IzYcGj3psno,570.0,580.0,"/m/09x0r,/t/dd00128"
-Y9gkIB0U4k,70.0,80.0,"/m/04rlf,/t/dd00128"
JYP1m3NvI70,120.0,130.0,"/m/04rlf,/t/dd00128"
DdqjCWXklcY,27.0,37.0,"/m/03qtwd,/m/04rlf,/m/06h7j,/m/09x0r,/t/dd00128"
ByR9vYizsgU,0.0,10.0,"/m/04rlf,/m/07yv9,/m/0912c9,/m/0k4j,/t/dd00128"
A2aOjX5_jm4,410.0,420.0,"/m/04rlf,/t/dd00128"
8ZkF1FI3Cow,30.0,40.0,"/m/02mk9,/m/07q2z82,/m/07yv9,/t/dd00128"
G5TGqXA7ZOU,240.0,250.0,"/m/07yv9,/t/dd00128"
My6jNYDXmRo,170.0,180.0,"/m/07yv9,/m/0k4j,/t/dd00128"
9knBmhhiM9A,7.0,17.0,"/m/09x0r,/t/dd00128"
EUdxzGF9KsY,90.0,100.0,"/m/09x0r,/t/dd00128"
821ONE20Wic,30.0,40.0,"/m/06h7j,/t/dd00128"
MvkxN6xeSEg,0.0,10.0,"/m/07yv9,/m/0k4j,/t/dd00128"
L9jf12SSplg,11.0,21.0,"/m/06h7j,/t/dd00128"
OuGMP6ycS2w,30.0,40.0,"/m/05zppz,/m/06h7j,/m/09x0r,/t/dd00128"
CkP7NR9nAY0,30.0,40.0,"/m/09x0r,/t/dd00128"
Js39QEDlI4s,30.0,40.0,"/m/04rlf,/m/09x0r,/t/dd00128"
2_iDWYTVPlU,30.0,40.0,"/m/01g50p,/m/07jdr,/m/07yv9,/t/dd00128"
4jdxFzCRYXI,350.0,360.0,"/m/04_sv,/m/07yv9,/m/09x0r,/m/0ltv,/t/dd00128"
9smvXYtML4g,360.0,370.0,"/m/07yv9,/m/09x0r,/t/dd00128"
OHszISJSfs0,0.0,10.0,"/m/07yv9,/m/0k4j,/t/dd00128"
9Qnl-iilUoQ,0.0,10.0,"/m/09x0r,/t/dd00128"
KDjDgpaSOHU,230.0,240.0,"/m/09x0r,/m/0k4j,/t/dd00128"
Oz1i-7EeuLg,50.0,60.0,"/m/04rlf,/t/dd00128"
6hIbAqBYw7Q,20.0,30.0,"/m/09x0r,/t/dd00128"
7irEXBddu8c,40.0,50.0,"/m/07yv9,/m/0k4j,/m/0ltv,/t/dd00128"
8A0q3RRNexw,70.0,80.0,"/m/09x0r,/t/dd00128"
-NDq8aSHsTU,30.0,40.0,"/m/07yv9,/m/09x0r,/m/0k4j,/t/dd00128"
F8k7DpE94Qk,30.0,40.0,"/m/04rlf,/m/09x0r,/t/dd00128"
Jg3GkxhMIMY,0.0,10.0,"/m/07pjwq1,/m/09x0r,/t/dd00128"
NdUQF2K9eXY,30.0,40.0,"/m/04rlf,/m/09x0r,/t/dd00128"
M-g04NK_jOA,260.0,270.0,"/m/07yv9,/m/09x0r,/t/dd00128"
DwvKZp3jqRs,30.0,40.0,"/m/09x0r,/t/dd00128"
6zsbUHpKcfY,120.0,130.0,"/m/07yv9,/m/09x0r,/t/dd00128"
CbHeolHWVuQ,420.0,430.0,"/m/09x0r,/t/dd00128"
FhU2jfZOCfQ,260.0,270.0,"/m/09x0r,/t/dd00128"
Af0zXpQV8iU,50.0,60.0,"/m/02mk9,/m/07yv9,/m/0k4j,/t/dd00128"
IpAuVwGV9v8,20.0,30.0,"/m/09x0r,/t/dd00128"
BJn3umFEtBc,30.0,40.0,"/m/09x0r,/t/dd00128"
0GY5n_Ucrcw,220.0,230.0,"/m/02mk9,/m/07yv9,/t/dd00128"
7kb9NbNBqJ4,30.0,40.0,"/m/07yv9,/t/dd00128"
3AeJ5matosA,120.0,130.0,"/m/09x0r,/m/0jbk,/t/dd00128"
P8ygX3zltXM,30.0,40.0,"/m/09x0r,/t/dd00128"
JvYtbG-sMIc,90.0,100.0,"/m/04rlf,/m/07yv9,/m/09x0r,/m/0k4j,/t/dd00128"
Lmf27ZsBgM8,120.0,130.0,"/m/07rkbfh,/m/09x0r,/t/dd00128"
HD49MmXM5po,340.0,350.0,"/m/09x0r,/t/dd00128"
8HZEu-wHhn4,230.0,240.0,"/m/09x0r,/t/dd00128"
6SCP11rOIJ8,30.0,40.0,"/m/0912c9,/m/09x0r,/t/dd00128"
K7I4zMsHwlU,450.0,460.0,"/m/07yv9,/m/0k4j,/m/0ltv,/t/dd00128"
4ssVCjbWGzM,30.0,40.0,"/m/012f08,/m/07yv9,/m/09x0r,/m/0k4j,/t/dd00128"
J6QDqoTn5nw,170.0,180.0,"/m/015lz1,/m/026t6,/m/04rlf,/t/dd00128"
6ZcBkouV5PM,10.0,20.0,"/m/015lz1,/m/07qfr4h,/m/09x0r,/t/dd00128"
9Vew8CQDcGE,90.0,100.0,/t/dd00128
8pDp4DImCzI,580.0,590.0,"/m/05x_td,/m/07r04,/m/07yv9,/t/dd00128"
N-nswhw8hdU,8.0,18.0,"/m/04rlf,/m/09x0r,/t/dd00128"
Mc1dzry5ag4,27.0,37.0,"/m/06h7j,/m/09x0r,/t/dd00128"
EXkvHfI52Ko,250.0,260.0,"/m/04rlf,/m/09x0r,/t/dd00128"
LvuDzButy_Y,30.0,40.0,"/m/05zppz,/m/06h7j,/m/09x0r,/t/dd00128"
9eVTZYLioAM,90.0,100.0,"/m/07yv9,/m/0k4j,/t/dd00128"
5FXFxgtTEsc,40.0,50.0,/t/dd00128
